age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y,campaign_squared,quarter,season,march,many_contacts,long_call,duration_log
56,9.0,1.0,1.0,0.0,76,1.0,0.0,0.0,28,5.0,93,3,0.0,9,3,3,False,False,False,4.543294782270004
51,4.0,0.0,2.0,0.0,0,1.0,0.0,0.0,28,5.0,534,4,0.0,16,3,3,False,False,True,6.282266746896006
27,9.0,2.0,1.0,0.0,3305,0.0,1.0,0.0,28,5.0,78,3,0.0,9,3,3,False,False,False,4.3694478524670215
59,1.0,0.0,1.0,0.0,-361,0.0,1.0,0.0,28,5.0,247,3,0.0,9,3,3,False,False,False,5.5134287461649825
41,4.0,1.0,1.0,0.0,49,1.0,0.0,0.0,28,5.0,534,8,0.0,64,3,3,False,True,True,6.282266746896006
54,1.0,1.0,0.0,0.0,551,1.0,0.0,0.0,28,5.0,431,2,0.0,4,3,3,False,False,False,6.068425588244111
32,7.0,2.0,1.0,0.0,72,0.0,0.0,0.0,28,5.0,88,9,0.0,81,3,3,False,True,False,4.48863636973214
43,9.0,0.0,1.0,0.0,1413,1.0,0.0,1.0,28,5.0,75,3,0.0,9,3,3,False,False,False,4.330733340286331
36,2.0,1.0,1.0,0.0,229,1.0,0.0,0.0,28,5.0,258,2,0.0,4,3,3,False,False,False,5.556828061699537
38,1.0,1.0,0.0,0.0,-275,0.0,0.0,0.0,28,5.0,165,3,0.0,9,3,3,False,False,False,5.111987788356544
59,3.0,1.0,0.0,0.0,88,1.0,0.0,0.0,28,5.0,63,5,0.0,25,3,3,False,True,False,4.1588830833596715
54,5.0,2.0,1.0,0.0,129,0.0,1.0,0.0,28,5.0,867,2,1.0,4,3,3,False,False,True,6.7661917146603505
41,3.0,1.0,1.0,0.0,0,1.0,0.0,1.0,28,5.0,41,2,0.0,4,3,3,False,False,False,3.7376696182833684
58,3.0,1.0,2.0,0.0,94,0.0,1.0,0.0,28,5.0,207,7,0.0,49,3,3,False,True,False,5.337538079701318
40,4.0,1.0,2.0,0.0,552,0.0,0.0,0.0,28,5.0,761,8,0.0,64,3,3,False,True,True,6.635946555686647
29,4.0,2.0,2.0,0.0,91,1.0,0.0,1.0,28,5.0,426,4,0.0,16,3,3,False,False,False,6.056784013228625
46,7.0,1.0,1.0,0.0,-204,1.0,1.0,0.0,28,5.0,234,15,0.0,225,3,3,False,True,False,5.459585514144159
39,4.0,2.0,2.0,0.0,759,1.0,0.0,0.0,28,5.0,310,5,0.0,25,3,3,False,True,False,5.739792912179234
49,4.0,1.0,2.0,0.0,1468,1.0,0.0,0.0,28,5.0,88,3,0.0,9,3,3,False,False,False,4.48863636973214
30,6.0,2.0,2.0,0.0,253,1.0,0.0,0.0,28,5.0,283,4,0.0,16,3,3,False,False,False,5.648974238161206
37,7.0,1.0,1.0,0.0,1616,1.0,0.0,0.0,28,5.0,418,3,0.0,9,3,3,False,False,False,6.037870919922137
31,10.0,1.0,1.0,0.0,90,0.0,0.0,0.0,28,5.0,121,2,0.0,4,3,3,False,False,False,4.804021044733257
46,0.0,1.0,1.0,0.0,711,0.0,1.0,1.0,28,5.0,187,11,0.0,121,3,3,False,True,False,5.236441962829949
36,9.0,0.0,1.0,0.0,1156,1.0,1.0,0.0,28,5.0,141,7,0.0,49,3,3,False,True,False,4.955827057601261
34,2.0,1.0,1.0,0.0,3994,0.0,1.0,0.0,28,5.0,188,3,0.0,9,3,3,False,False,False,5.241747015059643
55,4.0,0.0,2.0,0.0,141,1.0,0.0,0.0,28,5.0,154,5,0.0,25,3,3,False,True,False,5.043425116919247
35,9.0,1.0,1.0,0.0,1508,0.0,0.0,0.0,28,5.0,339,8,0.0,64,3,3,False,True,False,5.8289456176102075
49,1.0,2.0,0.0,0.0,-165,1.0,1.0,0.0,28,5.0,151,3,0.0,9,3,3,False,False,False,5.0238805208462765
55,9.0,1.0,1.0,0.0,176,1.0,0.0,0.0,28,5.0,106,2,0.0,4,3,3,False,False,False,4.672828834461906
26,7.0,2.0,1.0,0.0,1163,0.0,1.0,0.0,28,5.0,239,4,0.0,16,3,3,False,False,False,5.480638923341991
54,9.0,1.0,1.0,0.0,1938,0.0,1.0,0.0,28,5.0,551,3,1.0,9,3,3,False,False,True,6.313548046277095
32,0.0,2.0,1.0,0.0,976,1.0,0.0,0.0,28,5.0,644,3,0.0,9,3,3,False,False,True,6.4692503167957724
31,7.0,2.0,1.0,0.0,456,1.0,0.0,0.0,28,5.0,322,11,0.0,121,3,3,False,True,False,5.777652323222656
41,0.0,1.0,2.0,0.0,96,1.0,0.0,0.0,28,5.0,269,7,0.0,49,3,3,False,True,False,5.598421958998375
35,1.0,2.0,0.0,0.0,-631,1.0,0.0,0.0,28,5.0,124,3,0.0,9,3,3,False,False,False,4.8283137373023015
26,7.0,2.0,0.0,0.0,179,1.0,1.0,0.0,28,5.0,333,4,0.0,16,3,3,False,False,False,5.811140992976701
37,1.0,2.0,0.0,0.0,147,0.0,0.0,0.0,28,5.0,192,19,0.0,361,3,3,False,True,False,5.262690188904886
34,0.0,2.0,2.0,0.0,64,1.0,0.0,0.0,28,5.0,76,2,0.0,4,3,3,False,False,False,4.343805421853684
41,9.0,1.0,1.0,0.0,2125,1.0,1.0,0.0,28,5.0,433,4,0.0,16,3,3,False,False,False,6.073044534100405
31,1.0,2.0,1.0,0.0,-343,0.0,1.0,0.0,28,5.0,120,4,0.0,16,3,3,False,False,False,4.795790545596741
39,0.0,1.0,1.0,1.0,-104,1.0,0.0,0.0,28,5.0,290,2,0.0,4,3,3,False,False,False,5.673323267171493
34,4.0,1.0,2.0,0.0,436,0.0,1.0,0.0,28,5.0,118,4,0.0,16,3,3,False,False,False,4.77912349311153
44,4.0,1.0,0.0,0.0,5418,1.0,1.0,0.0,28,5.0,58,5,0.0,25,3,3,False,True,False,4.07753744390572
35,1.0,1.0,1.0,0.0,1397,1.0,0.0,0.0,28,5.0,114,4,0.0,16,3,3,False,False,False,4.74493212836325
36,1.0,1.0,1.0,0.0,718,1.0,0.0,0.0,28,5.0,91,3,0.0,9,3,3,False,False,False,4.5217885770490405
36,4.0,2.0,2.0,0.0,1743,1.0,0.0,0.0,28,5.0,428,2,0.0,4,3,3,False,False,False,6.061456918928017
30,0.0,1.0,1.0,0.0,39,1.0,0.0,0.0,28,5.0,101,3,0.0,9,3,3,False,False,False,4.624972813284271
31,0.0,1.0,1.0,0.0,3,1.0,0.0,0.0,28,5.0,37,12,0.0,144,3,3,False,True,False,3.6375861597263857
31,4.0,2.0,2.0,0.0,34,1.0,0.0,0.0,28,5.0,127,4,0.0,16,3,3,False,False,False,4.852030263919617
43,3.0,1.0,0.0,0.0,59,0.0,1.0,0.0,28,5.0,155,2,0.0,4,3,3,False,False,False,5.049856007249537
44,9.0,0.0,1.0,0.0,0,0.0,0.0,0.0,28,5.0,264,5,0.0,25,3,3,False,True,False,5.579729825986222
30,4.0,2.0,2.0,0.0,2,1.0,0.0,0.0,28,5.0,377,4,0.0,16,3,3,False,False,False,5.934894195619588
34,9.0,2.0,1.0,0.0,2683,0.0,0.0,0.0,28,5.0,73,2,0.0,4,3,3,False,False,False,4.30406509320417
39,10.0,1.0,1.0,0.0,74,1.0,0.0,0.0,28,5.0,71,6,0.0,36,3,3,False,True,False,4.276666119016055
45,0.0,1.0,1.0,0.0,1214,1.0,0.0,0.0,28,5.0,118,2,0.0,4,3,3,False,False,False,4.77912349311153
30,9.0,2.0,2.0,0.0,4321,1.0,0.0,0.0,28,5.0,257,6,0.0,36,3,3,False,True,False,5.552959584921617
29,7.0,1.0,1.0,0.0,417,1.0,0.0,0.0,28,5.0,234,11,0.0,121,3,3,False,True,False,5.459585514144159
30,7.0,1.0,1.0,0.0,208,0.0,1.0,0.0,28,5.0,213,3,0.0,9,3,3,False,False,False,5.365976015021851
57,5.0,0.0,0.0,0.0,0,0.0,0.0,1.0,28,5.0,1037,3,0.0,9,3,3,False,False,True,6.945051063725834
33,10.0,1.0,2.0,0.0,271,1.0,1.0,0.0,28,5.0,262,4,0.0,16,3,3,False,False,False,5.572154032177765
33,7.0,1.0,1.0,0.0,766,1.0,0.0,0.0,28,5.0,22,3,0.0,9,3,3,False,False,False,3.1354942159291497
52,1.0,0.0,1.0,0.0,1912,1.0,1.0,0.0,28,5.0,123,2,0.0,4,3,3,False,False,False,4.820281565605037
35,7.0,0.0,1.0,0.0,742,0.0,0.0,0.0,28,5.0,83,7,0.0,49,3,3,False,True,False,4.430816798843313
43,1.0,2.0,0.0,1.0,69,0.0,1.0,0.0,28,5.0,267,5,0.0,25,3,3,False,True,False,5.5909869805108565
40,4.0,1.0,2.0,0.0,30,1.0,0.0,0.0,28,5.0,609,6,0.0,36,3,3,False,True,True,6.413458957167357
59,1.0,1.0,1.0,0.0,149,0.0,1.0,1.0,28,5.0,313,16,0.0,256,3,3,False,True,False,5.749392985908253
56,7.0,1.0,1.0,0.0,4763,1.0,0.0,1.0,28,5.0,106,6,0.0,36,3,3,False,True,False,4.672828834461906
36,9.0,1.0,1.0,0.0,-342,1.0,0.0,0.0,28,5.0,170,3,0.0,9,3,3,False,False,False,5.14166355650266
26,4.0,2.0,1.0,0.0,63,0.0,0.0,0.0,28,5.0,76,4,0.0,16,3,3,False,False,False,4.343805421853684
39,7.0,1.0,1.0,0.0,823,1.0,1.0,0.0,28,5.0,780,2,0.0,4,3,3,False,False,True,6.660575149839686
40,4.0,1.0,2.0,1.0,0,0.0,0.0,0.0,28,5.0,165,5,0.0,25,3,3,False,True,False,5.111987788356544
26,1.0,2.0,1.0,1.0,-685,1.0,1.0,0.0,28,5.0,314,4,0.0,16,3,3,False,False,False,5.752572638825633
27,2.0,1.0,2.0,0.0,59,0.0,0.0,0.0,28,5.0,306,6,0.0,36,3,3,False,True,False,5.726847747587197
33,1.0,1.0,1.0,0.0,0,1.0,1.0,0.0,28,5.0,83,12,0.0,144,3,3,False,True,False,4.430816798843313
32,4.0,1.0,2.0,0.0,128,1.0,0.0,0.0,28,5.0,320,3,0.0,9,3,3,False,False,False,5.771441123130016
56,9.0,1.0,1.0,0.0,124,1.0,0.0,0.0,28,5.0,341,12,0.0,144,3,3,False,True,False,5.834810737062605
33,0.0,1.0,1.0,0.0,2,1.0,1.0,0.0,28,5.0,85,12,0.0,144,3,3,False,True,False,4.454347296253507
26,1.0,2.0,1.0,0.0,18,1.0,0.0,0.0,28,5.0,579,3,0.0,9,3,3,False,False,True,6.363028103540465
35,0.0,1.0,2.0,0.0,0,1.0,0.0,0.0,28,5.0,151,7,0.0,49,3,3,False,True,False,5.0238805208462765
26,10.0,2.0,2.0,0.0,102,0.0,0.0,0.0,28,5.0,377,2,0.0,4,3,3,False,False,False,5.934894195619588
29,2.0,1.0,1.0,0.0,65,1.0,0.0,0.0,28,5.0,19,14,0.0,196,3,3,False,True,False,2.995732273553991
32,0.0,1.0,1.0,0.0,48,1.0,0.0,0.0,28,5.0,76,3,0.0,9,3,3,False,False,False,4.343805421853684
26,0.0,2.0,1.0,0.0,1690,0.0,1.0,0.0,28,5.0,408,3,0.0,9,3,3,False,False,False,6.013715156042802
48,9.0,1.0,1.0,0.0,0,0.0,0.0,0.0,28,5.0,240,3,0.0,9,3,3,False,False,False,5.484796933490655
33,4.0,1.0,2.0,0.0,1206,1.0,0.0,0.0,28,5.0,72,6,0.0,36,3,3,False,True,False,4.290459441148391
50,0.0,2.0,1.0,0.0,133,0.0,0.0,0.0,28,5.0,890,4,1.0,16,3,3,False,False,True,6.792344427470809
36,4.0,2.0,2.0,0.0,13315,0.0,0.0,0.0,28,5.0,43,8,0.0,64,3,3,False,True,False,3.784189633918261
48,1.0,1.0,1.0,0.0,387,1.0,0.0,1.0,28,5.0,76,18,0.0,324,3,3,False,True,False,4.343805421853684
41,3.0,1.0,1.0,0.0,12,0.0,1.0,0.0,28,5.0,472,3,0.0,9,3,3,False,False,False,6.159095388491933
55,4.0,1.0,2.0,0.0,655,0.0,0.0,0.0,28,5.0,167,6,0.0,36,3,3,False,True,False,5.123963979403259
34,7.0,1.0,1.0,0.0,254,1.0,0.0,0.0,28,5.0,276,2,0.0,4,3,3,False,False,False,5.6240175061873385
60,6.0,1.0,1.0,0.0,3105,0.0,0.0,1.0,28,5.0,178,4,0.0,16,3,3,False,False,False,5.187385805840755
52,7.0,2.0,1.0,0.0,21,1.0,0.0,0.0,28,5.0,147,15,0.0,225,3,3,False,True,False,4.997212273764115
47,1.0,1.0,1.0,0.0,912,0.0,0.0,1.0,28,5.0,118,9,0.0,81,3,3,False,True,False,4.77912349311153
43,5.0,1.0,0.0,0.0,400,1.0,0.0,1.0,28,5.0,282,3,0.0,9,3,3,False,False,False,5.645446897643238
30,4.0,2.0,2.0,0.0,199,0.0,1.0,0.0,28,5.0,131,7,0.0,49,3,3,False,True,False,4.882801922586371
34,1.0,1.0,1.0,0.0,1682,1.0,1.0,0.0,28,5.0,123,3,0.0,9,3,3,False,False,False,4.820281565605037
25,1.0,2.0,1.0,0.0,76,0.0,1.0,0.0,28,5.0,50,4,0.0,16,3,3,False,False,False,3.9318256327243257
35,4.0,2.0,2.0,0.0,303,1.0,1.0,0.0,28,5.0,85,9,0.0,81,3,3,False,True,False,4.454347296253507
30,0.0,2.0,2.0,0.0,2351,0.0,1.0,0.0,28,5.0,91,13,0.0,169,3,3,False,True,False,4.5217885770490405
31,1.0,1.0,0.0,0.0,48,1.0,0.0,0.0,28,5.0,209,4,0.0,16,3,3,False,False,False,5.3471075307174685
29,4.0,2.0,2.0,0.0,1895,0.0,0.0,0.0,28,5.0,97,6,0.0,36,3,3,False,True,False,4.584967478670572
27,0.0,2.0,1.0,0.0,192,0.0,0.0,1.0,28,5.0,1076,17,1.0,289,3,3,False,True,True,6.981934677156389
47,0.0,2.0,1.0,0.0,303,1.0,1.0,0.0,28,5.0,152,4,0.0,16,3,3,False,False,False,5.030437921392435
47,1.0,1.0,0.0,0.0,0,1.0,1.0,1.0,28,5.0,107,3,0.0,9,3,3,False,False,False,4.68213122712422
40,0.0,2.0,1.0,0.0,419,0.0,1.0,0.0,28,5.0,100,16,0.0,256,3,3,False,True,False,4.61512051684126
35,9.0,1.0,1.0,0.0,-499,1.0,0.0,0.0,28,5.0,488,4,0.0,16,3,3,False,False,False,6.192362489474872
50,0.0,1.0,1.0,0.0,298,0.0,1.0,0.0,28,5.0,174,6,0.0,36,3,3,False,True,False,5.1647859739235145
44,1.0,1.0,1.0,0.0,841,0.0,0.0,0.0,28,5.0,504,4,0.0,16,3,3,False,False,True,6.22455842927536
49,7.0,1.0,0.0,0.0,0,0.0,0.0,1.0,28,5.0,127,7,0.0,49,3,3,False,True,False,4.852030263919617
32,1.0,2.0,0.0,0.0,60,1.0,0.0,0.0,28,5.0,136,2,0.0,4,3,3,False,False,False,4.919980925828125
34,4.0,1.0,2.0,0.0,1725,1.0,1.0,0.0,28,5.0,164,7,0.0,49,3,3,False,True,False,5.10594547390058
25,9.0,2.0,1.0,0.0,218,1.0,1.0,0.0,28,5.0,110,4,0.0,16,3,3,False,False,False,4.709530201312334
31,7.0,2.0,1.0,0.0,0,0.0,0.0,0.0,28,5.0,243,2,0.0,4,3,3,False,False,False,5.497168225293202
27,1.0,2.0,0.0,0.0,1,1.0,0.0,0.0,28,5.0,120,6,0.0,36,3,3,False,True,False,4.795790545596741
56,4.0,0.0,2.0,0.0,-59,0.0,1.0,0.0,28,5.0,127,6,0.0,36,3,3,False,True,False,4.852030263919617
44,0.0,1.0,1.0,0.0,251,0.0,1.0,1.0,28,5.0,122,3,0.0,9,3,3,False,False,False,4.812184355372417
30,1.0,2.0,1.0,0.0,567,1.0,0.0,0.0,28,5.0,317,5,0.0,25,3,3,False,True,False,5.762051382780177
46,0.0,1.0,1.0,0.0,-42,0.0,1.0,1.0,28,5.0,181,12,0.0,144,3,3,False,True,False,5.204006687076795
59,2.0,0.0,1.0,0.0,0,0.0,1.0,0.0,28,5.0,206,10,0.0,100,3,3,False,True,False,5.332718793265369
45,2.0,1.0,0.0,0.0,488,1.0,0.0,1.0,28,5.0,90,11,0.0,121,3,3,False,True,False,4.51085950651685
50,9.0,1.0,1.0,0.0,349,1.0,0.0,1.0,28,5.0,27,17,0.0,289,3,3,False,True,False,3.332204510175204
41,9.0,1.0,1.0,0.0,640,0.0,0.0,0.0,28,5.0,169,6,0.0,36,3,3,False,True,False,5.135798437050262
36,1.0,0.0,0.0,0.0,715,0.0,1.0,0.0,28,5.0,128,4,0.0,16,3,3,False,False,False,4.859812404361672
43,1.0,1.0,1.0,0.0,536,0.0,0.0,1.0,28,5.0,185,12,0.0,144,3,3,False,True,False,5.225746673713202
47,1.0,1.0,0.0,0.0,292,0.0,1.0,1.0,28,5.0,210,3,0.0,9,3,3,False,False,False,5.351858133476067
51,0.0,2.0,1.0,0.0,2130,1.0,0.0,1.0,28,5.0,126,8,0.0,64,3,3,False,True,False,4.844187086458591
35,10.0,1.0,1.0,0.0,1,1.0,0.0,0.0,28,5.0,173,8,0.0,64,3,3,False,True,False,5.159055299214529
44,1.0,1.0,1.0,0.0,337,1.0,0.0,1.0,28,5.0,257,3,0.0,9,3,3,False,False,False,5.552959584921617
27,4.0,2.0,1.0,0.0,0,1.0,1.0,0.0,28,5.0,125,2,0.0,4,3,3,False,False,False,4.836281906951478
39,9.0,2.0,2.0,0.0,54,1.0,0.0,0.0,29,5.0,99,12,0.0,144,3,3,False,True,False,4.605170185988092
41,0.0,1.0,1.0,0.0,-5,1.0,0.0,0.0,29,5.0,38,17,0.0,289,3,3,False,True,False,3.6635616461296463
47,4.0,2.0,2.0,0.0,216,1.0,0.0,0.0,29,5.0,193,10,0.0,100,3,3,False,True,False,5.267858159063328
31,6.0,1.0,2.0,0.0,3,1.0,0.0,0.0,29,5.0,215,4,0.0,16,3,3,False,False,False,5.375278407684165
34,1.0,1.0,1.0,0.0,156,1.0,0.0,0.0,29,5.0,393,3,0.0,9,3,3,False,False,False,5.976350909297934
29,9.0,2.0,1.0,0.0,426,1.0,0.0,1.0,29,5.0,121,6,0.0,36,3,3,False,True,False,4.804021044733257
46,2.0,1.0,1.0,0.0,0,1.0,1.0,0.0,29,5.0,54,16,0.0,256,3,3,False,True,False,4.007333185232471
58,5.0,1.0,1.0,0.0,3542,1.0,0.0,1.0,29,5.0,345,17,0.0,289,3,3,False,True,False,5.846438775057725
37,7.0,1.0,1.0,0.0,3,1.0,0.0,0.0,29,5.0,88,6,0.0,36,3,3,False,True,False,4.48863636973214
32,1.0,2.0,0.0,0.0,882,0.0,1.0,0.0,29,5.0,80,8,0.0,64,3,3,False,True,False,4.394449154672439
31,9.0,2.0,2.0,0.0,-749,1.0,1.0,0.0,29,5.0,82,4,0.0,16,3,3,False,False,False,4.418840607796598
36,4.0,2.0,2.0,0.0,8,0.0,0.0,0.0,29,5.0,858,7,0.0,49,3,3,False,True,True,6.755768921984255
57,7.0,1.0,0.0,0.0,1700,1.0,0.0,0.0,29,5.0,178,12,0.0,144,3,3,False,True,False,5.187385805840755
32,1.0,1.0,1.0,0.0,129,1.0,0.0,0.0,29,5.0,119,7,0.0,49,3,3,False,True,False,4.787491742782046
35,4.0,0.0,2.0,0.0,366,1.0,0.0,1.0,29,5.0,480,9,0.0,81,3,3,False,True,False,6.175867270105761
41,9.0,1.0,2.0,0.0,354,0.0,0.0,0.0,29,5.0,95,5,0.0,25,3,3,False,True,False,4.564348191467836
37,0.0,1.0,1.0,0.0,-325,0.0,0.0,0.0,29,5.0,179,7,0.0,49,3,3,False,True,False,5.19295685089021
60,5.0,1.0,1.0,1.0,879,1.0,1.0,0.0,29,5.0,62,8,0.0,64,3,3,False,True,False,4.143134726391533
41,7.0,1.0,0.0,0.0,812,1.0,1.0,0.0,29,5.0,117,3,0.0,9,3,3,False,False,False,4.770684624465665
56,7.0,1.0,1.0,0.0,467,0.0,1.0,1.0,29,5.0,105,8,0.0,64,3,3,False,True,False,4.663439094112067
42,9.0,0.0,1.0,0.0,-78,1.0,1.0,0.0,29,5.0,10,23,0.0,529,3,3,False,True,False,2.3978952727983707
26,1.0,2.0,0.0,1.0,344,0.0,1.0,0.0,29,5.0,62,4,0.0,16,3,3,False,False,False,4.143134726391533
56,5.0,1.0,1.0,0.0,6114,0.0,0.0,1.0,29,5.0,168,2,0.0,4,3,3,False,False,False,5.1298987149230735
53,10.0,1.0,0.0,0.0,845,0.0,0.0,0.0,29,5.0,123,2,0.0,4,3,3,False,False,False,4.820281565605037
56,5.0,1.0,0.0,0.0,21,0.0,0.0,0.0,29,5.0,324,7,0.0,49,3,3,False,True,False,5.783825182329737
49,7.0,1.0,1.0,1.0,-249,0.0,0.0,0.0,29,5.0,234,5,0.0,25,3,3,False,True,False,5.459585514144159
47,7.0,1.0,1.0,0.0,3333,1.0,1.0,0.0,29,5.0,114,2,0.0,4,3,3,False,False,False,4.74493212836325
36,0.0,1.0,1.0,0.0,-323,1.0,0.0,0.0,29,5.0,118,8,0.0,64,3,3,False,True,False,4.77912349311153
44,9.0,1.0,2.0,0.0,964,0.0,0.0,0.0,29,5.0,158,2,0.0,4,3,3,False,False,False,5.0689042022202315
30,9.0,1.0,2.0,0.0,1103,1.0,1.0,0.0,29,5.0,148,15,0.0,225,3,3,False,True,False,5.003946305945459
48,1.0,1.0,1.0,0.0,0,0.0,0.0,0.0,29,5.0,215,6,0.0,36,3,3,False,True,False,5.375278407684165
59,4.0,1.0,1.0,0.0,-1246,0.0,0.0,1.0,29,5.0,175,2,0.0,4,3,3,False,False,False,5.170483995038151
33,9.0,1.0,2.0,0.0,-482,1.0,0.0,0.0,29,5.0,90,3,0.0,9,3,3,False,False,False,4.51085950651685
58,5.0,0.0,2.0,0.0,2086,1.0,0.0,0.0,29,5.0,194,2,0.0,4,3,3,False,False,False,5.272999558563747
28,4.0,2.0,1.0,0.0,-513,0.0,1.0,0.0,29,5.0,95,8,0.0,64,3,3,False,True,False,4.564348191467836
55,7.0,1.0,1.0,0.0,408,1.0,0.0,0.0,29,5.0,314,2,0.0,4,3,3,False,False,False,5.752572638825633
59,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,29,5.0,604,3,0.0,9,3,3,False,False,True,6.405228458030842
40,4.0,1.0,2.0,0.0,-495,0.0,1.0,0.0,29,5.0,303,2,0.0,4,3,3,False,False,False,5.717027701406222
46,10.0,1.0,1.0,0.0,931,0.0,0.0,0.0,29,5.0,156,5,0.0,25,3,3,False,True,False,5.056245805348308
42,9.0,1.0,1.0,0.0,-113,1.0,1.0,0.0,29,5.0,32,5,0.0,25,3,3,False,True,False,3.4965075614664802
44,4.0,2.0,0.0,0.0,4,0.0,0.0,0.0,29,5.0,163,3,0.0,9,3,3,False,False,False,5.099866427824199
48,4.0,0.0,2.0,0.0,2263,0.0,0.0,0.0,29,5.0,874,2,1.0,4,3,3,False,False,True,6.774223886357614
58,7.0,1.0,1.0,0.0,0,0.0,0.0,1.0,29,5.0,50,2,0.0,4,3,3,False,False,False,3.9318256327243257
59,10.0,1.0,0.0,0.0,46,0.0,0.0,1.0,29,5.0,44,2,0.0,4,3,3,False,False,False,3.8066624897703196
28,4.0,2.0,1.0,0.0,1154,0.0,0.0,0.0,29,5.0,71,3,0.0,9,3,3,False,False,False,4.276666119016055
36,1.0,1.0,1.0,0.0,1563,0.0,0.0,0.0,29,5.0,449,2,0.0,4,3,3,False,False,False,6.1092475827643655
59,2.0,1.0,1.0,0.0,1085,0.0,1.0,0.0,29,5.0,101,4,0.0,16,3,3,False,False,False,4.624972813284271
54,2.0,1.0,2.0,0.0,84,0.0,0.0,0.0,29,5.0,34,2,0.0,4,3,3,False,False,False,3.5553480614894135
57,9.0,1.0,1.0,0.0,0,0.0,0.0,0.0,29,5.0,109,2,0.0,4,3,3,False,False,False,4.700480365792417
40,1.0,2.0,1.0,0.0,5483,0.0,0.0,0.0,29,5.0,76,2,0.0,4,3,3,False,False,False,4.343805421853684
30,4.0,2.0,2.0,0.0,62,1.0,0.0,0.0,29,5.0,90,5,0.0,25,3,3,False,True,False,4.51085950651685
45,9.0,1.0,1.0,0.0,49,0.0,0.0,0.0,29,5.0,65,2,0.0,4,3,3,False,False,False,4.189654742026425
42,1.0,2.0,1.0,0.0,7547,0.0,0.0,0.0,29,5.0,1569,2,0.0,4,3,3,False,False,True,7.358830898342354
42,9.0,0.0,2.0,0.0,7190,1.0,0.0,0.0,29,5.0,375,2,0.0,4,3,3,False,False,False,5.929589143389895
58,4.0,1.0,2.0,0.0,1517,1.0,0.0,1.0,29,5.0,7,5,0.0,25,3,3,False,True,False,2.0794415416798357
47,3.0,0.0,0.0,0.0,61,0.0,0.0,0.0,29,5.0,69,5,0.0,25,3,3,False,True,False,4.248495242049359
58,4.0,1.0,1.0,0.0,407,1.0,0.0,0.0,29,5.0,145,2,0.0,4,3,3,False,False,False,4.983606621708336
46,4.0,1.0,1.0,0.0,10,1.0,0.0,0.0,29,5.0,122,7,0.0,49,3,3,False,True,False,4.812184355372417
49,6.0,1.0,1.0,0.0,357,0.0,0.0,0.0,29,5.0,179,4,0.0,16,3,3,False,False,False,5.19295685089021
51,0.0,1.0,1.0,0.0,0,0.0,0.0,1.0,29,5.0,27,2,0.0,4,3,3,False,False,False,3.332204510175204
51,9.0,1.0,1.0,0.0,-396,1.0,0.0,0.0,29,5.0,179,6,0.0,36,3,3,False,True,False,5.19295685089021
47,2.0,1.0,2.0,0.0,459,1.0,0.0,0.0,29,5.0,189,4,0.0,16,3,3,False,False,False,5.247024072160486
57,0.0,0.0,1.0,0.0,3100,0.0,1.0,0.0,29,5.0,165,2,0.0,4,3,3,False,False,False,5.111987788356544
51,1.0,1.0,1.0,0.0,7225,0.0,0.0,0.0,29,5.0,301,2,0.0,4,3,3,False,False,False,5.71042701737487
40,0.0,1.0,1.0,1.0,94,0.0,0.0,0.0,29,5.0,117,2,0.0,4,3,3,False,False,False,4.770684624465665
41,1.0,1.0,1.0,0.0,1882,1.0,1.0,1.0,29,5.0,165,2,0.0,4,3,3,False,False,False,5.111987788356544
31,1.0,1.0,1.0,0.0,892,1.0,0.0,0.0,29,5.0,25,22,0.0,484,3,3,False,True,False,3.258096538021482
57,5.0,1.0,0.0,0.0,0,0.0,1.0,0.0,29,5.0,112,3,0.0,9,3,3,False,False,False,4.727387818712341
51,4.0,0.0,2.0,0.0,492,0.0,1.0,0.0,29,5.0,54,7,0.0,49,3,3,False,True,False,4.007333185232471
32,7.0,2.0,1.0,0.0,91,0.0,0.0,0.0,29,5.0,241,5,0.0,25,3,3,False,True,False,5.488937726156687
43,0.0,1.0,1.0,0.0,9173,0.0,0.0,0.0,29,5.0,80,2,0.0,4,3,3,False,False,False,4.394449154672439
45,1.0,1.0,0.0,0.0,193,1.0,1.0,0.0,29,5.0,116,2,0.0,4,3,3,False,False,False,4.762173934797756
41,4.0,2.0,2.0,0.0,3947,0.0,0.0,1.0,29,5.0,63,2,0.0,4,3,3,False,False,False,4.1588830833596715
50,4.0,1.0,2.0,0.0,596,0.0,0.0,0.0,29,5.0,106,2,0.0,4,3,3,False,False,False,4.672828834461906
44,9.0,1.0,1.0,0.0,2575,1.0,1.0,0.0,29,5.0,129,2,0.0,4,3,3,False,False,False,4.867534450455582
48,0.0,1.0,1.0,0.0,292,1.0,1.0,0.0,29,5.0,164,6,0.0,36,3,3,False,True,False,5.10594547390058
36,4.0,2.0,2.0,0.0,442,1.0,1.0,0.0,29,5.0,102,3,0.0,9,3,3,False,False,False,4.634728988229636
50,10.0,1.0,1.0,0.0,1772,0.0,0.0,0.0,29,5.0,206,4,0.0,16,3,3,False,False,False,5.332718793265369
51,1.0,0.0,0.0,0.0,5,0.0,0.0,0.0,29,5.0,600,2,1.0,4,3,3,False,False,True,6.398594934535208
