age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,y,campaign_squared,quarter,season,march,many_contacts,long_call,duration_log
33,7.0,1.0,1.0,0.0,108,1.0,0.0,0.0,29,4.0,158,2,0.0,4,1,1,False,False,False,5.0689042022202315
28,8.0,2.0,2.0,0.0,682,1.0,0.0,0.0,29,4.0,356,1,0.0,1,1,1,False,False,False,5.877735781779639
28,0.0,2.0,1.0,0.0,1391,1.0,0.0,0.0,29,4.0,462,2,0.0,4,1,1,False,False,False,6.137727054086234
27,10.0,1.0,1.0,0.0,1167,0.0,0.0,0.0,29,4.0,394,1,0.0,1,1,1,False,False,False,5.978885764901122
59,4.0,1.0,2.0,0.0,2365,0.0,1.0,0.0,29,4.0,36,1,0.0,1,1,1,False,False,False,3.6109179126442243
44,4.0,1.0,2.0,0.0,149,1.0,0.0,0.0,29,4.0,507,1,0.0,1,1,1,False,False,True,6.230481447578482
56,1.0,1.0,0.0,0.0,420,1.0,0.0,0.0,29,4.0,129,1,0.0,1,1,1,False,False,False,4.867534450455582
32,7.0,2.0,1.0,0.0,0,0.0,0.0,0.0,29,4.0,96,1,0.0,1,1,1,False,False,False,4.574710978503383
35,0.0,1.0,2.0,0.0,-272,0.0,1.0,0.0,29,4.0,309,1,0.0,1,1,1,False,False,False,5.736572297479192
56,2.0,1.0,0.0,0.0,84,0.0,0.0,0.0,29,4.0,184,2,0.0,4,1,1,False,False,False,5.220355825078324
33,4.0,2.0,2.0,0.0,973,0.0,0.0,0.0,29,4.0,762,1,0.0,1,1,1,False,False,True,6.637258031284457
30,1.0,1.0,1.0,0.0,554,1.0,0.0,0.0,29,4.0,100,1,0.0,1,1,1,False,False,False,4.61512051684126
49,7.0,2.0,1.0,0.0,178,1.0,1.0,0.0,29,4.0,197,1,0.0,1,1,1,False,False,False,5.288267030694535
36,4.0,2.0,2.0,0.0,188,0.0,0.0,0.0,29,4.0,55,2,0.0,4,1,1,False,False,False,4.02535169073515
39,7.0,2.0,1.0,0.0,1281,1.0,1.0,0.0,29,4.0,177,1,0.0,1,1,1,False,False,False,5.181783550292085
50,6.0,1.0,1.0,0.0,2061,1.0,1.0,0.0,29,4.0,197,2,0.0,4,1,1,False,False,False,5.288267030694535
28,1.0,1.0,1.0,0.0,255,1.0,0.0,0.0,29,4.0,602,2,0.0,4,1,1,False,False,True,6.401917196727186
55,1.0,1.0,0.0,0.0,119,0.0,0.0,0.0,29,4.0,118,1,0.0,1,1,1,False,False,False,4.77912349311153
30,0.0,2.0,2.0,0.0,726,0.0,0.0,0.0,29,4.0,103,1,0.0,1,1,1,False,False,False,4.6443908991413725
34,9.0,2.0,1.0,0.0,341,0.0,1.0,0.0,29,4.0,136,1,0.0,1,1,1,False,False,False,4.919980925828125
41,0.0,2.0,1.0,0.0,386,0.0,0.0,0.0,29,4.0,125,1,0.0,1,1,1,False,False,False,4.836281906951478
41,1.0,1.0,1.0,0.0,16,0.0,0.0,0.0,29,4.0,553,2,0.0,4,1,1,False,False,True,6.317164686747284
34,1.0,2.0,1.0,0.0,381,1.0,0.0,0.0,29,4.0,83,1,0.0,1,1,1,False,False,False,4.430816798843313
33,7.0,1.0,1.0,0.0,0,1.0,0.0,0.0,29,4.0,578,1,0.0,1,1,1,False,False,True,6.361302477572996
34,10.0,2.0,0.0,0.0,451,0.0,0.0,0.0,29,4.0,157,1,0.0,1,1,1,False,False,False,5.062595033026967
31,4.0,1.0,1.0,0.0,678,1.0,0.0,0.0,29,4.0,249,1,0.0,1,1,1,False,False,False,5.521460917862246
26,10.0,2.0,0.0,0.0,1213,0.0,0.0,0.0,29,4.0,685,1,0.0,1,1,1,False,False,True,6.530877627725885
36,2.0,2.0,2.0,0.0,658,1.0,0.0,0.0,29,4.0,99,1,0.0,1,1,1,False,False,False,4.605170185988092
37,0.0,0.0,2.0,0.0,195,1.0,0.0,0.0,29,4.0,39,1,0.0,1,1,1,False,False,False,3.6888794541139363
35,9.0,0.0,2.0,0.0,1242,1.0,0.0,0.0,29,4.0,141,1,0.0,1,1,1,False,False,False,4.955827057601261
37,4.0,1.0,2.0,1.0,-22,0.0,0.0,0.0,29,4.0,128,1,0.0,1,1,1,False,False,False,4.859812404361672
26,4.0,0.0,2.0,1.0,-402,0.0,1.0,0.0,29,4.0,66,2,0.0,4,1,1,False,False,False,4.204692619390966
31,4.0,1.0,2.0,0.0,3914,0.0,1.0,0.0,29,4.0,266,1,0.0,1,1,1,False,False,False,5.58724865840025
37,0.0,2.0,1.0,0.0,328,0.0,0.0,0.0,29,4.0,79,1,0.0,1,1,1,False,False,False,4.382026634673881
52,4.0,1.0,1.0,0.0,596,1.0,0.0,0.0,29,4.0,113,1,0.0,1,1,1,False,False,False,4.736198448394496
41,4.0,2.0,2.0,0.0,537,1.0,0.0,0.0,29,4.0,278,2,0.0,4,1,1,False,False,False,5.631211781821365
50,5.0,1.0,1.0,0.0,1227,0.0,0.0,0.0,29,4.0,380,2,0.0,4,1,1,False,False,False,5.942799375126701
32,10.0,1.0,1.0,0.0,869,1.0,0.0,0.0,29,4.0,177,1,0.0,1,1,1,False,False,False,5.181783550292085
30,0.0,2.0,1.0,0.0,60,0.0,0.0,0.0,29,4.0,55,2,0.0,4,1,1,False,False,False,4.02535169073515
32,4.0,2.0,1.0,0.0,138,1.0,0.0,0.0,29,4.0,432,1,0.0,1,1,1,False,False,False,6.07073772800249
39,7.0,1.0,1.0,0.0,1099,0.0,0.0,0.0,29,4.0,211,2,0.0,4,1,1,False,False,False,5.356586274672012
40,9.0,2.0,1.0,1.0,45,0.0,1.0,0.0,29,4.0,261,1,0.0,1,1,1,False,False,False,5.568344503761097
27,8.0,2.0,1.0,0.0,10536,0.0,0.0,0.0,29,4.0,136,1,0.0,1,1,1,False,False,False,4.919980925828125
46,4.0,1.0,0.0,0.0,589,0.0,0.0,0.0,29,4.0,200,2,0.0,4,1,1,False,False,False,5.303304908059076
54,9.0,1.0,1.0,0.0,433,0.0,0.0,0.0,29,4.0,89,2,0.0,4,1,1,False,False,False,4.499809670330265
35,0.0,1.0,1.0,0.0,147,1.0,1.0,0.0,29,4.0,41,1,0.0,1,1,1,False,False,False,3.7376696182833684
29,4.0,1.0,2.0,0.0,1258,1.0,0.0,0.0,29,4.0,287,1,0.0,1,1,1,False,False,False,5.662960480135946
32,1.0,2.0,1.0,0.0,1139,1.0,0.0,0.0,29,4.0,57,1,0.0,1,1,1,False,False,False,4.060443010546419
43,7.0,2.0,1.0,0.0,620,0.0,1.0,0.0,29,4.0,155,1,0.0,1,1,1,False,False,False,5.049856007249537
53,1.0,2.0,0.0,0.0,354,1.0,0.0,0.0,29,4.0,133,1,0.0,1,1,1,False,False,False,4.897839799950911
33,4.0,2.0,2.0,0.0,1590,0.0,0.0,0.0,29,4.0,57,1,0.0,1,1,1,False,False,False,4.060443010546419
38,0.0,2.0,1.0,0.0,2329,1.0,0.0,0.0,29,4.0,261,1,0.0,1,1,1,False,False,False,5.568344503761097
37,10.0,1.0,1.0,0.0,1152,0.0,0.0,0.0,29,4.0,222,1,0.0,1,1,1,False,False,False,5.407171771460119
46,5.0,1.0,0.0,0.0,270,1.0,1.0,0.0,29,4.0,133,1,0.0,1,1,1,False,False,False,4.897839799950911
40,6.0,0.0,1.0,0.0,172,0.0,0.0,0.0,29,4.0,421,1,0.0,1,1,1,False,False,False,6.045005314036012
51,4.0,1.0,1.0,0.0,873,0.0,0.0,0.0,29,4.0,273,1,0.0,1,1,1,False,False,False,5.6131281063880705
47,1.0,1.0,0.0,0.0,475,1.0,1.0,0.0,29,4.0,99,2,0.0,4,1,1,False,False,False,4.605170185988092
30,0.0,2.0,1.0,0.0,1018,1.0,0.0,0.0,29,4.0,58,1,0.0,1,1,1,False,False,False,4.07753744390572
33,4.0,2.0,2.0,0.0,-144,0.0,0.0,0.0,29,4.0,348,1,0.0,1,1,1,False,False,False,5.855071922202427
28,9.0,2.0,2.0,0.0,959,1.0,0.0,0.0,29,4.0,330,2,0.0,4,1,1,False,False,False,5.802118375377063
38,1.0,1.0,0.0,0.0,406,1.0,0.0,0.0,29,4.0,138,1,0.0,1,1,1,False,False,False,4.9344739331306915
45,1.0,1.0,0.0,0.0,300,1.0,0.0,0.0,29,4.0,203,1,0.0,1,1,1,False,False,False,5.318119993844216
30,1.0,2.0,1.0,0.0,229,0.0,0.0,0.0,29,4.0,24,3,0.0,9,1,1,False,False,False,3.2188758248682006
28,4.0,2.0,2.0,0.0,278,0.0,1.0,0.0,29,4.0,194,1,0.0,1,1,1,False,False,False,5.272999558563747
34,4.0,1.0,2.0,0.0,349,1.0,1.0,0.0,29,4.0,133,2,0.0,4,1,1,False,False,False,4.897839799950911
55,7.0,0.0,0.0,0.0,2923,1.0,0.0,0.0,29,4.0,94,1,0.0,1,1,1,False,False,False,4.553876891600541
59,4.0,2.0,1.0,0.0,671,1.0,1.0,0.0,29,4.0,219,2,0.0,4,1,1,False,False,False,5.393627546352362
53,7.0,1.0,1.0,0.0,367,1.0,1.0,0.0,29,4.0,155,1,0.0,1,1,1,False,False,False,5.049856007249537
52,9.0,1.0,1.0,0.0,1,0.0,0.0,0.0,29,4.0,189,1,0.0,1,1,1,False,False,False,5.247024072160486
39,9.0,1.0,2.0,0.0,1889,0.0,0.0,0.0,29,4.0,108,2,0.0,4,1,1,False,False,False,4.6913478822291435
35,4.0,1.0,2.0,0.0,1100,0.0,1.0,0.0,29,4.0,127,2,0.0,4,1,1,False,False,False,4.852030263919617
39,2.0,0.0,2.0,0.0,208,1.0,0.0,0.0,29,4.0,81,1,0.0,1,1,1,False,False,False,4.406719247264253
27,0.0,2.0,2.0,0.0,954,0.0,0.0,0.0,29,4.0,186,1,0.0,1,1,1,False,False,False,5.231108616854587
29,0.0,2.0,1.0,0.0,914,1.0,0.0,0.0,29,4.0,344,1,0.0,1,1,1,False,False,False,5.84354441703136
45,1.0,0.0,1.0,0.0,1269,1.0,0.0,0.0,29,4.0,549,2,0.0,4,1,1,False,False,True,6.309918278226516
32,9.0,2.0,2.0,0.0,569,0.0,1.0,0.0,29,4.0,348,1,0.0,1,1,1,False,False,False,5.855071922202427
38,1.0,1.0,1.0,0.0,2978,1.0,0.0,0.0,29,4.0,44,1,0.0,1,1,1,False,False,False,3.8066624897703196
32,2.0,1.0,1.0,0.0,604,0.0,0.0,0.0,29,4.0,270,1,0.0,1,1,1,False,False,False,5.602118820879701
53,5.0,0.0,1.0,0.0,246,1.0,0.0,0.0,29,4.0,158,2,0.0,4,1,1,False,False,False,5.0689042022202315
58,10.0,0.0,0.0,0.0,414,0.0,0.0,0.0,29,4.0,267,1,0.0,1,1,1,False,False,False,5.5909869805108565
38,4.0,2.0,2.0,0.0,16957,1.0,0.0,1.0,29,4.0,208,1,0.0,1,1,1,False,False,False,5.342334251964811
28,9.0,1.0,1.0,0.0,232,1.0,1.0,0.0,29,4.0,72,1,0.0,1,1,1,False,False,False,4.290459441148391
39,2.0,2.0,2.0,0.0,1837,0.0,0.0,0.0,29,4.0,199,1,0.0,1,1,1,False,False,False,5.298317366548036
34,7.0,2.0,1.0,0.0,3080,0.0,0.0,0.0,29,4.0,27,1,0.0,1,1,1,False,False,False,3.332204510175204
40,1.0,0.0,0.0,0.0,4168,1.0,0.0,0.0,29,4.0,91,1,0.0,1,1,1,False,False,False,4.5217885770490405
26,1.0,2.0,0.0,0.0,155,1.0,0.0,0.0,29,4.0,291,1,0.0,1,1,1,False,False,False,5.676753802268282
53,0.0,2.0,1.0,0.0,393,0.0,0.0,0.0,29,4.0,69,1,0.0,1,1,1,False,False,False,4.248495242049359
53,3.0,1.0,0.0,1.0,945,0.0,0.0,0.0,29,4.0,82,2,0.0,4,1,1,False,False,False,4.418840607796598
38,4.0,1.0,2.0,0.0,1354,1.0,0.0,0.0,29,4.0,50,2,0.0,4,1,1,False,False,False,3.9318256327243257
26,0.0,2.0,1.0,0.0,94,0.0,0.0,0.0,29,4.0,171,1,0.0,1,1,1,False,False,False,5.147494476813453
32,0.0,1.0,1.0,0.0,342,0.0,0.0,0.0,29,4.0,179,1,0.0,1,1,1,False,False,False,5.19295685089021
55,1.0,0.0,1.0,0.0,-284,0.0,1.0,0.0,29,4.0,170,1,0.0,1,1,1,False,False,False,5.14166355650266
44,10.0,1.0,0.0,0.0,1,0.0,0.0,0.0,29,4.0,229,1,0.0,1,1,1,False,False,False,5.438079308923196
49,4.0,1.0,2.0,0.0,87,0.0,0.0,0.0,29,4.0,165,1,0.0,1,1,1,False,False,False,5.111987788356544
47,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,29,4.0,137,1,0.0,1,1,1,False,False,False,4.927253685157205
27,0.0,2.0,1.0,0.0,671,1.0,0.0,0.0,29,4.0,243,1,0.0,1,1,1,False,False,False,5.497168225293202
27,9.0,1.0,1.0,0.0,2735,1.0,0.0,0.0,29,4.0,205,1,0.0,1,1,1,False,False,False,5.327876168789581
33,2.0,2.0,2.0,0.0,484,1.0,0.0,0.0,29,4.0,537,1,0.0,1,1,1,False,False,True,6.2878585601617845
34,6.0,2.0,2.0,0.0,892,1.0,0.0,1.0,29,4.0,31,3,0.0,9,1,1,False,False,False,3.4657359027997265
31,7.0,2.0,1.0,0.0,211,0.0,0.0,0.0,29,4.0,226,2,0.0,4,1,1,False,False,False,5.424950017481403
31,1.0,1.0,1.0,0.0,326,0.0,1.0,0.0,29,4.0,124,1,0.0,1,1,1,False,False,False,4.8283137373023015
27,9.0,2.0,2.0,0.0,667,0.0,0.0,0.0,29,4.0,866,2,1.0,4,1,1,False,False,True,6.7650389767805414
27,6.0,2.0,2.0,0.0,1000,0.0,0.0,0.0,29,4.0,71,1,0.0,1,1,1,False,False,False,4.276666119016055
46,1.0,1.0,1.0,0.0,-3,1.0,0.0,0.0,29,4.0,79,2,0.0,4,1,1,False,False,False,4.382026634673881
31,9.0,1.0,2.0,0.0,81,1.0,0.0,0.0,29,4.0,189,1,0.0,1,1,1,False,False,False,5.247024072160486
36,6.0,2.0,2.0,0.0,4634,0.0,0.0,0.0,29,4.0,162,1,0.0,1,1,1,False,False,False,5.093750200806762
31,1.0,0.0,1.0,0.0,6,1.0,0.0,0.0,29,4.0,821,1,0.0,1,1,1,False,False,True,6.71174039505618
30,0.0,2.0,1.0,0.0,1009,1.0,0.0,0.0,29,4.0,253,1,0.0,1,1,1,False,False,False,5.537334267018537
28,0.0,2.0,1.0,0.0,1823,0.0,0.0,0.0,29,4.0,237,1,0.0,1,1,1,False,False,False,5.472270673671475
31,7.0,2.0,1.0,0.0,1015,0.0,0.0,0.0,29,4.0,100,1,0.0,1,1,1,False,False,False,4.61512051684126
38,10.0,2.0,2.0,0.0,560,0.0,0.0,0.0,29,4.0,316,1,0.0,1,1,1,False,False,False,5.75890177387728
29,4.0,1.0,2.0,0.0,314,1.0,0.0,0.0,29,4.0,159,1,0.0,1,1,1,False,False,False,5.075173815233827
26,6.0,2.0,2.0,0.0,-101,0.0,1.0,0.0,29,4.0,172,1,0.0,1,1,1,False,False,False,5.153291594497779
26,7.0,2.0,1.0,0.0,397,0.0,0.0,0.0,29,4.0,268,1,0.0,1,1,1,False,False,False,5.594711379601839
28,9.0,2.0,1.0,0.0,250,0.0,1.0,0.0,29,4.0,133,1,0.0,1,1,1,False,False,False,4.897839799950911
51,3.0,2.0,0.0,0.0,723,0.0,0.0,0.0,29,4.0,51,1,0.0,1,1,1,False,False,False,3.9512437185814275
28,1.0,2.0,1.0,0.0,1955,0.0,0.0,0.0,29,4.0,25,1,0.0,1,1,1,False,False,False,3.258096538021482
36,9.0,1.0,1.0,0.0,659,1.0,0.0,0.0,29,4.0,224,2,0.0,4,1,1,False,False,False,5.41610040220442
60,9.0,0.0,1.0,0.0,615,1.0,0.0,0.0,29,4.0,130,1,0.0,1,1,1,False,False,False,4.875197323201151
33,9.0,2.0,1.0,0.0,145,1.0,0.0,0.0,29,4.0,369,2,0.0,4,1,1,False,False,False,5.91350300563827
31,6.0,1.0,2.0,0.0,229,0.0,0.0,0.0,29,4.0,184,1,0.0,1,1,1,False,False,False,5.220355825078324
45,9.0,1.0,1.0,0.0,398,1.0,0.0,0.0,29,4.0,227,1,0.0,1,1,1,False,False,False,5.429345628954441
27,10.0,2.0,0.0,0.0,1459,1.0,0.0,1.0,29,4.0,153,1,0.0,1,1,1,False,False,False,5.0369526024136295
56,4.0,2.0,2.0,0.0,6507,1.0,1.0,0.0,29,4.0,134,1,0.0,1,1,1,False,False,False,4.90527477843843
32,1.0,0.0,1.0,0.0,98,1.0,0.0,0.0,29,4.0,364,2,0.0,4,1,1,False,False,False,5.8998973535824915
28,4.0,2.0,2.0,0.0,882,0.0,1.0,0.0,29,4.0,94,1,0.0,1,1,1,False,False,False,4.553876891600541
40,9.0,1.0,1.0,0.0,56,1.0,1.0,0.0,29,4.0,194,1,0.0,1,1,1,False,False,False,5.272999558563747
26,8.0,2.0,1.0,0.0,1346,0.0,0.0,0.0,29,4.0,383,2,0.0,4,1,1,False,False,False,5.950642552587727
29,2.0,2.0,2.0,0.0,430,0.0,1.0,0.0,29,4.0,624,2,0.0,4,1,1,False,False,True,6.437751649736401
30,2.0,0.0,2.0,0.0,1192,0.0,0.0,0.0,29,4.0,83,2,0.0,4,1,1,False,False,False,4.430816798843313
26,1.0,2.0,1.0,0.0,2613,0.0,0.0,0.0,29,4.0,435,2,0.0,4,1,1,False,False,False,6.077642243349034
33,7.0,2.0,2.0,0.0,-452,0.0,0.0,0.0,29,4.0,692,2,1.0,4,1,1,False,False,True,6.541029999189903
42,1.0,1.0,1.0,0.0,227,1.0,1.0,0.0,29,4.0,124,3,0.0,9,1,1,False,False,False,4.8283137373023015
27,7.0,1.0,1.0,0.0,834,0.0,0.0,0.0,29,4.0,265,2,0.0,4,1,1,False,False,False,5.583496308781699
58,1.0,1.0,1.0,0.0,1298,1.0,0.0,0.0,29,4.0,522,2,0.0,4,1,1,False,False,True,6.259581464064923
28,9.0,2.0,1.0,0.0,527,1.0,0.0,0.0,29,4.0,161,2,0.0,4,1,1,False,False,False,5.087596335232384
30,1.0,2.0,1.0,0.0,-61,0.0,0.0,0.0,29,4.0,111,2,0.0,4,1,1,False,False,False,4.718498871295094
51,3.0,1.0,1.0,0.0,1270,0.0,0.0,0.0,29,4.0,208,3,0.0,9,1,1,False,False,False,5.342334251964811
31,2.0,2.0,2.0,0.0,137,0.0,0.0,0.0,29,4.0,445,2,0.0,4,1,1,False,False,False,6.100318952020064
26,9.0,2.0,1.0,0.0,252,0.0,0.0,0.0,29,4.0,706,2,0.0,4,1,1,False,False,True,6.561030665896573
41,4.0,1.0,2.0,0.0,-29,0.0,0.0,0.0,29,4.0,41,2,0.0,4,1,1,False,False,False,3.7376696182833684
52,1.0,1.0,1.0,0.0,408,0.0,0.0,0.0,29,4.0,338,2,0.0,4,1,1,False,False,False,5.82600010738045
30,7.0,2.0,1.0,0.0,1923,0.0,1.0,0.0,29,4.0,114,2,0.0,4,1,1,False,False,False,4.74493212836325
32,4.0,1.0,2.0,0.0,2213,0.0,0.0,0.0,29,4.0,125,2,0.0,4,1,1,False,False,False,4.836281906951478
49,4.0,2.0,2.0,0.0,145,1.0,0.0,0.0,29,4.0,57,2,0.0,4,1,1,False,False,False,4.060443010546419
47,4.0,1.0,2.0,1.0,-337,0.0,1.0,0.0,29,4.0,243,4,0.0,16,1,1,False,False,False,5.497168225293202
27,9.0,2.0,1.0,0.0,261,1.0,0.0,0.0,29,4.0,236,2,0.0,4,1,1,False,False,False,5.4680601411351315
46,7.0,1.0,1.0,0.0,2202,1.0,0.0,0.0,29,4.0,83,2,0.0,4,1,1,False,False,False,4.430816798843313
28,9.0,2.0,2.0,0.0,-214,1.0,0.0,0.0,29,4.0,228,2,0.0,4,1,1,False,False,False,5.43372200355424
26,9.0,2.0,2.0,0.0,1274,0.0,0.0,1.0,29,4.0,475,2,0.0,4,1,1,False,False,False,6.16541785423142
57,4.0,0.0,2.0,0.0,-676,1.0,1.0,0.0,29,4.0,100,2,0.0,4,1,1,False,False,False,4.61512051684126
43,4.0,0.0,2.0,0.0,3578,0.0,0.0,0.0,29,4.0,376,2,0.0,4,1,1,False,False,False,5.932245187448011
40,4.0,2.0,2.0,0.0,732,0.0,0.0,0.0,29,4.0,148,2,0.0,4,1,1,False,False,False,5.003946305945459
38,9.0,0.0,1.0,0.0,531,0.0,0.0,0.0,29,4.0,214,3,0.0,9,1,1,False,False,False,5.3706380281276624
30,7.0,2.0,1.0,0.0,9,0.0,1.0,0.0,29,4.0,194,2,0.0,4,1,1,False,False,False,5.272999558563747
45,6.0,1.0,2.0,0.0,125,0.0,0.0,0.0,29,4.0,304,2,0.0,4,1,1,False,False,False,5.720311776607412
27,9.0,2.0,2.0,0.0,-152,1.0,1.0,0.0,29,4.0,236,2,0.0,4,1,1,False,False,False,5.4680601411351315
44,2.0,0.0,1.0,0.0,-600,1.0,1.0,0.0,29,4.0,367,3,0.0,9,1,1,False,False,False,5.908082938168931
27,9.0,2.0,1.0,0.0,18,0.0,0.0,0.0,29,4.0,107,3,0.0,9,1,1,False,False,False,4.68213122712422
42,10.0,2.0,0.0,0.0,5717,0.0,0.0,0.0,29,4.0,70,2,0.0,4,1,1,False,False,False,4.2626798770413155
26,9.0,2.0,2.0,0.0,1996,0.0,0.0,0.0,29,4.0,111,2,0.0,4,1,1,False,False,False,4.718498871295094
27,4.0,2.0,2.0,0.0,170,0.0,0.0,0.0,29,4.0,76,2,0.0,4,1,1,False,False,False,4.343805421853684
29,9.0,2.0,2.0,0.0,370,1.0,0.0,0.0,29,4.0,119,2,0.0,4,1,1,False,False,False,4.787491742782046
31,1.0,2.0,2.0,0.0,403,0.0,0.0,0.0,29,4.0,356,2,0.0,4,1,1,False,False,False,5.877735781779639
31,4.0,1.0,1.0,0.0,0,0.0,0.0,0.0,29,4.0,120,2,0.0,4,1,1,False,False,False,4.795790545596741
29,4.0,1.0,2.0,0.0,266,1.0,0.0,0.0,29,4.0,103,2,0.0,4,1,1,False,False,False,4.6443908991413725
56,2.0,0.0,0.0,0.0,29,0.0,0.0,0.0,29,4.0,52,2,0.0,4,1,1,False,False,False,3.970291913552122
30,7.0,2.0,1.0,0.0,334,0.0,0.0,0.0,29,4.0,389,2,0.0,4,1,1,False,False,False,5.966146739123692
43,4.0,0.0,2.0,0.0,99,0.0,0.0,0.0,29,4.0,24,3,0.0,9,1,1,False,False,False,3.2188758248682006
28,4.0,2.0,2.0,0.0,203,0.0,0.0,0.0,29,4.0,145,2,0.0,4,1,1,False,False,False,4.983606621708336
44,4.0,1.0,1.0,0.0,488,0.0,1.0,0.0,29,4.0,138,2,0.0,4,1,1,False,False,False,4.9344739331306915
30,4.0,1.0,2.0,0.0,24,1.0,0.0,0.0,29,4.0,207,2,0.0,4,1,1,False,False,False,5.337538079701318
34,1.0,1.0,1.0,0.0,-211,1.0,0.0,0.0,29,4.0,135,2,0.0,4,1,1,False,False,False,4.912654885736052
33,1.0,1.0,0.0,0.0,902,1.0,0.0,0.0,29,4.0,207,2,0.0,4,1,1,False,False,False,5.337538079701318
30,9.0,1.0,2.0,0.0,141,0.0,0.0,0.0,29,4.0,166,2,0.0,4,1,1,False,False,False,5.117993812416755
28,4.0,2.0,1.0,0.0,1861,0.0,0.0,0.0,29,4.0,43,2,0.0,4,1,1,False,False,False,3.784189633918261
36,9.0,1.0,1.0,0.0,1508,0.0,0.0,0.0,29,4.0,187,2,0.0,4,1,1,False,False,False,5.236441962829949
30,9.0,1.0,1.0,0.0,743,0.0,0.0,0.0,29,4.0,142,2,0.0,4,1,1,False,False,False,4.962844630259907
26,9.0,2.0,2.0,0.0,43,1.0,1.0,0.0,29,4.0,169,3,0.0,9,1,1,False,False,False,5.135798437050262
28,8.0,2.0,1.0,0.0,24,1.0,0.0,0.0,29,4.0,284,2,0.0,4,1,1,False,False,False,5.652489180268651
30,4.0,1.0,2.0,0.0,350,0.0,0.0,0.0,29,4.0,328,2,0.0,4,1,1,False,False,False,5.796057750765372
27,7.0,1.0,1.0,0.0,1,0.0,0.0,0.0,29,4.0,528,3,0.0,9,1,1,False,False,True,6.270988431858299
35,0.0,2.0,1.0,0.0,1836,0.0,0.0,0.0,29,4.0,623,2,0.0,4,1,1,False,False,True,6.436150368369428
30,9.0,2.0,1.0,0.0,0,0.0,0.0,0.0,29,4.0,624,2,0.0,4,1,1,False,False,True,6.437751649736401
48,4.0,0.0,2.0,0.0,657,0.0,1.0,0.0,29,4.0,251,2,0.0,4,1,1,False,False,False,5.529429087511423
34,9.0,1.0,2.0,0.0,297,1.0,0.0,0.0,29,4.0,375,2,0.0,4,1,1,False,False,False,5.929589143389895
35,9.0,0.0,1.0,1.0,362,0.0,0.0,0.0,29,4.0,329,2,0.0,4,1,1,False,False,False,5.799092654460526
33,7.0,2.0,1.0,0.0,772,1.0,0.0,0.0,29,4.0,323,2,0.0,4,1,1,False,False,False,5.780743515792329
26,1.0,1.0,1.0,0.0,145,0.0,0.0,0.0,29,4.0,309,2,0.0,4,1,1,False,False,False,5.736572297479192
30,4.0,1.0,2.0,0.0,112,1.0,0.0,0.0,29,4.0,464,2,0.0,4,1,1,False,False,False,6.142037405587356
44,9.0,2.0,2.0,0.0,900,1.0,0.0,0.0,29,4.0,322,2,0.0,4,1,1,False,False,False,5.777652323222656
36,4.0,0.0,2.0,0.0,425,1.0,1.0,0.0,29,4.0,202,2,0.0,4,1,1,False,False,False,5.313205979041787
57,4.0,0.0,2.0,0.0,1016,1.0,0.0,0.0,29,4.0,462,2,0.0,4,1,1,False,False,False,6.137727054086234
49,10.0,1.0,0.0,0.0,518,0.0,0.0,0.0,29,4.0,1917,2,1.0,4,1,1,False,False,True,7.559038255443384
38,1.0,1.0,1.0,0.0,220,1.0,0.0,0.0,29,4.0,207,2,0.0,4,1,1,False,False,False,5.337538079701318
26,8.0,2.0,1.0,0.0,352,0.0,0.0,0.0,29,4.0,202,2,0.0,4,1,1,False,False,False,5.313205979041787
29,4.0,1.0,2.0,0.0,1366,1.0,0.0,0.0,29,4.0,90,2,0.0,4,1,1,False,False,False,4.51085950651685
32,7.0,1.0,1.0,0.0,356,1.0,0.0,0.0,29,4.0,56,2,0.0,4,1,1,False,False,False,4.04305126783455
54,6.0,0.0,2.0,0.0,0,1.0,1.0,0.0,29,4.0,309,3,0.0,9,1,1,False,False,False,5.736572297479192
26,7.0,2.0,1.0,0.0,335,0.0,0.0,1.0,29,4.0,393,2,0.0,4,1,1,False,False,False,5.976350909297934
37,4.0,0.0,1.0,0.0,414,0.0,0.0,0.0,29,4.0,293,2,0.0,4,1,1,False,False,False,5.683579767338681
37,1.0,2.0,1.0,0.0,6,0.0,0.0,0.0,29,4.0,163,2,0.0,4,1,1,False,False,False,5.099866427824199
29,4.0,2.0,2.0,0.0,536,0.0,0.0,0.0,29,4.0,418,2,0.0,4,1,1,False,False,False,6.037870919922137
50,1.0,1.0,0.0,0.0,2142,1.0,0.0,0.0,29,4.0,309,2,0.0,4,1,1,False,False,False,5.736572297479192
34,0.0,2.0,2.0,0.0,2045,0.0,0.0,0.0,29,4.0,146,2,0.0,4,1,1,False,False,False,4.990432586778736
40,9.0,2.0,1.0,0.0,822,1.0,1.0,0.0,29,4.0,155,2,0.0,4,1,1,False,False,False,5.049856007249537
36,7.0,2.0,1.0,0.0,948,0.0,1.0,0.0,29,4.0,92,2,0.0,4,1,1,False,False,False,4.532599493153256
32,9.0,2.0,1.0,0.0,337,1.0,0.0,0.0,29,4.0,213,2,0.0,4,1,1,False,False,False,5.365976015021851
48,9.0,1.0,1.0,0.0,101,1.0,0.0,0.0,29,4.0,414,2,0.0,4,1,1,False,False,False,6.028278520230698
